Fri,3:57,Qualification,104,(A),104,236,3211,2338,5417,5987,1671
Fri,4:04,Qualification,105,(A),105,4519,1747,3602,2064,980,107
Fri,4:14,Qualification,106,(A),106,4183,1257,1986,5410,1973,1318
Fri,4:21,Qualification,107,(A),107,3102,401,4125,3847,1501,3135
Fri,4:28,Qualification,108,(A),108,839,2881,5858,3630,4911,1208
Fri,4:35,Qualification,109,(B),109,5401,3527,1629,6035,5050,4508
Fri,4:42,Qualification,110,(B),110,1310,5842,5876,4039,5024,999
Fri,4:49,Qualification,111,(B),111,5926,3533,6075,4931,4003,3166
Fri,4:56,Qualification,112,(B),112,4761,207,1768,1391,4590,3098
Fri,5:03,Qualification,113,(B),113,4103,1973,5878,4534,1540,1501
Fri,5:10,Qualification,114,(B),114,1208,1671,1923,6032,4519,5417
Fri,5:17,Qualification,115,(B),115,4508,5987,498,1986,2064,401
Fri,5:24,Qualification,116,(B),116,4564,4183,4911,4828,980,236
Fri,5:31,Qualification,117,(B),117,5926,999,3630,5404,2338,5422
Fri,5:41,Qualification,118,(B),118,5024,1391,1257,3932,4003,5858
Fri,5:48,Qualification,119,(B),119,5050,4125,2586,1768,1318,3533
Fri,5:55,Qualification,120,(B),120,3534,107,4039,4761,1629,3135
Fri,6:02,Qualification,121,(C),121,839,45,5842,3166,1540,2637
Fri,6:09,Qualification,122,(C),122,6082,4534,6075,2881,4590,3527
Fri,6:16,Qualification,123,(C),123,1325,3098,3847,4931,3389,5401
Fri,6:23,Qualification,124,(C),124,5410,6035,4103,1747,5624,5876
Fri,6:30,Qualification,125,(C),125,180,207,3211,3602,3102,1310
